claim_id,synthesis_cluster,source_id,note_id,dimension,validation_status,memo_section_target
CLM_PDF005_Q04_005,Definitions and conceptual separations,PDF005,PDF005_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_005,Growth and capital-formation mechanisms,PDF005,PDF005_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_005,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_005,Unbalanced growth and overvaluation,PDF005,PDF005_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_005,Debt rollover and dynamic efficiency,PDF005,PDF005_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_005,Policy and institutional implications,PDF005,PDF005_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_006,Definitions and conceptual separations,PDF005,PDF005_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_006,Growth and capital-formation mechanisms,PDF005,PDF005_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_006,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_006,Unbalanced growth and overvaluation,PDF005,PDF005_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_006,Debt rollover and dynamic efficiency,PDF005,PDF005_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q04_007,Definitions and conceptual separations,PDF005,PDF005_Q04,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q04_007,Growth and capital-formation mechanisms,PDF005,PDF005_Q04,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q04_007,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q04,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q04_007,Debt rollover and dynamic efficiency,PDF005,PDF005_Q04,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q04_007,Policy and institutional implications,PDF005,PDF005_Q04,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q05_001,Definitions and conceptual separations,PDF005,PDF005_Q05,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_001,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_001,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_001,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_002,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q05_002,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q05_002,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF005_Q05_003,Definitions and conceptual separations,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_003,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_003,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_003,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_003,Critical adaptation to urban land-rent financialization in Latin America,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_004,Definitions and conceptual separations,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_004,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_004,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_004,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_005,Definitions and conceptual separations,PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_005,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_005,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_005,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_006,Definitions and conceptual separations,PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_006,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_006,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_006,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_007,Definitions and conceptual separations,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_007,Growth and capital-formation mechanisms,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_007,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q05_007,Debt rollover and dynamic efficiency,PDF005,PDF005_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_001,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_001,Growth and capital-formation mechanisms,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_001,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_001,Policy and institutional implications,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_001,Critical adaptation to urban land-rent financialization in Latin America,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_002,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q06_002,Growth and capital-formation mechanisms,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q06_002,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q06_002,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q06_003,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_003,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_003,Unbalanced growth and overvaluation,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_003,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_003,Critical adaptation to urban land-rent financialization in Latin America,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_004,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_004,Growth and capital-formation mechanisms,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_004,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_004,Critical adaptation to urban land-rent financialization in Latin America,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_005,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_005,Growth and capital-formation mechanisms,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_005,Unbalanced growth and overvaluation,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_005,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_005,Policy and institutional implications,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_006,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_006,Asset-price and wealth-measurement claims,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_006,Growth and capital-formation mechanisms,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_006,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_006,Unbalanced growth and overvaluation,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_006,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_007,Definitions and conceptual separations,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_007,Growth and capital-formation mechanisms,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_007,Unbalanced growth and overvaluation,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_007,Debt rollover and dynamic efficiency,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q06_007,Policy and institutional implications,PDF005,PDF005_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q07_001,Growth and capital-formation mechanisms,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_001,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_001,Debt rollover and dynamic efficiency,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_002,Debt rollover and dynamic efficiency,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,9. Critical appraisal
CLM_PDF005_Q07_002,Critical adaptation to urban land-rent financialization in Latin America,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,9. Critical appraisal
CLM_PDF005_Q07_003,Growth and capital-formation mechanisms,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_003,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_003,Debt rollover and dynamic efficiency,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_004,Growth and capital-formation mechanisms,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_004,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_004,Debt rollover and dynamic efficiency,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_005,Growth and capital-formation mechanisms,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_005,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_005,Debt rollover and dynamic efficiency,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF005_Q07_006,Definitions and conceptual separations,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q07_006,Asset-price and wealth-measurement claims,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q07_006,Growth and capital-formation mechanisms,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q07_006,"Credit, leverage, collateral, and monetary policy",PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF005_Q07_006,Debt rollover and dynamic efficiency,PDF005,PDF005_Q07,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_001,Unbalanced growth and overvaluation,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,8. Wobbly dynamics
CLM_PDF006_Q01_001,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,8. Wobbly dynamics
CLM_PDF006_Q01_001,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,8. Wobbly dynamics
CLM_PDF006_Q01_002,Growth and capital-formation mechanisms,PDF006,PDF006_Q01,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_002,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q01,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_002,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_003,Definitions and conceptual separations,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_003,Growth and capital-formation mechanisms,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_003,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_003,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_003,Critical adaptation to urban land-rent financialization in Latin America,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_004,Growth and capital-formation mechanisms,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_004,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_004,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_005,Growth and capital-formation mechanisms,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_005,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_005,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_006,Definitions and conceptual separations,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_006,Growth and capital-formation mechanisms,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_006,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_006,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q01_007,Growth and capital-formation mechanisms,PDF006,PDF006_Q01,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_007,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q01,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q01_007,Debt rollover and dynamic efficiency,PDF006,PDF006_Q01,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_001,Definitions and conceptual separations,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_001,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_001,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_001,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_002,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_002,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_002,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_003,Definitions and conceptual separations,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_003,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_003,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_003,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_003,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_003,Critical adaptation to urban land-rent financialization in Latin America,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_004,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_004,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_004,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_005,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_005,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_005,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q02_006,Definitions and conceptual separations,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_006,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_006,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_006,Unbalanced growth and overvaluation,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_006,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_007,Definitions and conceptual separations,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_007,Growth and capital-formation mechanisms,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_007,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q02_007,Debt rollover and dynamic efficiency,PDF006,PDF006_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_001,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_001,Debt rollover and dynamic efficiency,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_001,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_002,Definitions and conceptual separations,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_002,Debt rollover and dynamic efficiency,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_002,Critical adaptation to urban land-rent financialization in Latin America,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_003,Definitions and conceptual separations,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_003,Growth and capital-formation mechanisms,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_003,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_003,Debt rollover and dynamic efficiency,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q03_004,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q03,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_004,Debt rollover and dynamic efficiency,PDF006,PDF006_Q03,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_004,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q03,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_005,Definitions and conceptual separations,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q03_005,Growth and capital-formation mechanisms,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q03_005,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q03_005,Unbalanced growth and overvaluation,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q03_005,Debt rollover and dynamic efficiency,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q03_006,Growth and capital-formation mechanisms,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_006,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_006,Debt rollover and dynamic efficiency,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q03_006,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_001,Growth and capital-formation mechanisms,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_001,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_001,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_002,Growth and capital-formation mechanisms,PDF006,PDF006_Q04,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_002,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q04,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_002,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,causality,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_003,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,7. Mechanism IV
CLM_PDF006_Q04_003,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,7. Mechanism IV
CLM_PDF006_Q04_003,Critical adaptation to urban land-rent financialization in Latin America,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,7. Mechanism IV
CLM_PDF006_Q04_004,Definitions and conceptual separations,PDF006,PDF006_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q04_004,Growth and capital-formation mechanisms,PDF006,PDF006_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q04_004,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q04_004,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF006_Q04_005,Growth and capital-formation mechanisms,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_005,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_005,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_005,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_006,Growth and capital-formation mechanisms,PDF006,PDF006_Q04,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_006,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q04,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_006,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_006,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q04,mechanism,validated_paraphrase,1. Introduction
CLM_PDF006_Q04_007,Definitions and conceptual separations,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q04_007,Growth and capital-formation mechanisms,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q04_007,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q04_007,Debt rollover and dynamic efficiency,PDF006,PDF006_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_PDF006_Q05_001,Growth and capital-formation mechanisms,PDF006,PDF006_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF006_Q05_001,"Credit, leverage, collateral, and monetary policy",PDF006,PDF006_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF006_Q05_001,Debt rollover and dynamic efficiency,PDF006,PDF006_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF006_Q05_001,Wobbly dynamics and endogenous instability,PDF006,PDF006_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
